wip/agent_governance-agent_fix-adr-coverage-enforce-e9e1998a5c52	e9e1998a5c52577a874a1de625f3ac4c2c4f6f8f	fix(adr): adr-coverage --json 恢复退出码契约 — 使「阻断性」检查真正阻断
wip/agent_governance-agent_fix-clone-lifecycle-fence-contract-086d032d7e6b	086d032d7e6b952957a329ed3bf28ea6a1d3235e	fix(gac): align clone-lifecycle legacy publish fence adapter with broker issue/enter/settle contract
wip/agent_governance-agent_fix-clone-lifecycle-fence-contract-521863ba46c3	521863ba46c3b6fafd7f2e8d30840d8a24233f21	docs(ledger): BET-Y1Q4-T10-174 complete transition to done with done_at
wip/agent_governance-agent_fix-integration-stale-tests-679d1fedca62	679d1fedca62b0225210a067382071787c03f6e4	fix(tests): workflow_mesh 存量失败清零 — 过时断言/缺失身份/陈旧路径/命名空间遮蔽
wip/agent_governance-agent_fix-journey-engine-outcome-bugs-e1003cf02004	e1003cf0200419ca2c1410b2c7afc5827afe52f6	fix(journey-engine): prefix-flexible card lookup + calibration subprocess path
wip/agent_governance-agent_fix-omo-gitlink-bump-49e1ee4523b9	49e1ee4523b9a75237b8978a2d9deff8a91446a5	chore(submodule): bump omo pointer — debt review queue terminal-vocab fix (#183)
wip/agent_governance-agent_fix-omo-gitlink-review-queue-39c29e008fde	39c29e008fdee48f0f9711940ae71533ae9e61a1	chore(submodule): bump omo gitlink — debt review queue terminal-vocab fix (#183)
wip/agent_governance-agent_fix-orphan-test-rot-24653bb6e251	24653bb6e251a07773556417281d95a128a7aa48	fix(tests): 主仓测试集可完整收集 — 修 1 处真腐化 + 3 处环境依赖优雅降级
wip/agent_governance-agent_fix-panorama-multica-timeout-02e6d382e860	02e6d382e8604cbbc0985b3c3f3782e7cdd39e14	fix(panorama): Multica 超时常量与 Claims 错误契约 — 使 2 个存量失败测试转绿
wip/agent_governance-agent_fix-project-tests-env-guard-3b5302f4225a	3b5302f4225a2977406c724cc22502c89d155848	fix(tests): tests/projects/omo/* 加 omo 导入守卫 — 主仓侧优雅跳过
wip/agent_governance-agent_fix-root-test-coverage-count-77efaa672e59	77efaa672e59aecafb0510783a714d4e2984b195	fix(registry): 根层测试债判定表 ci_coverage 计数修正 26 → 15（含实测验证）
wip/agent_governance-agent_fix-scene-graph-test-58339166885a	58339166885a2bf4b926f1bf472e493625c8f933	fix(tests): scene-graph entry-point 断言纠正 — 多根森林中 entry 非拓扑序首位
wip/agent_governance-agent_fix-scheduler-compile-planes-20260919-d6287e213e29	d6287e213e29271914f9ef985132d39c3634a027	fix(scheduler): compile_crontab 平面过滤 — 只输出 active crontab 平面条目
wip/agent_governance-agent_fix-semantic-gate-enforce-c67e86090905	c67e860909059b8a604f5784b8828f1e421b7f9b	fix(gac): governance-semantic-gate 移出 SOFT_CHECKS — 让内部 blocking 子检查真正阻断
wip/agent_governance-agent_fix-sfop-live-assertion-39d53fac2f6d	39d53fac2f6d7be2ef0bfd4a1d20bd803e93d3e8	fix(tests): sfop-slots live 断言改为派生不变量 — 解除对槽位空缺的脆弱快照依赖
wip/agent_governance-agent_fix-test-collection-gate-b5d5c04548e7	b5d5c04548e7aa8da9ae7b9a13eb87abcbb76f43	fix(gac): test-collection 守卫 env 分类修正 + script_baseline 同步
wip/agent_governance-agent_fix-worker-adapter-ack-test-669157fd305a	669157fd305af4e00bc582cea31378b63d8b13f3	fix(tests): codex worker adapter ACK 测试对齐 record_step_dispatch 契约 — 57/57 通过
wip/agent_governance-agent_freshness-token-a0ca9f700dae	a0ca9f700dae69364955ee331e9ff3ee46a3addd	ci(freshness): pass CROSS_REPO_TOKEN on submodule checkout
wip/agent_governance-agent_gap-decl-remove-c2a52e2fcc6c	c2a52e2fcc6cabddbe3abdcaca129557c13e47b7	fix(debt): 退役 gap 子系统声明 — 移除 3 个从未存在的构造
wip/agent_governance-agent_github-publication-token-hardening-ca93c0c4597e	ca93c0c4597e398c91f67de648e811c0b90ec242	fix(security): remove write-capable checkout tokens
wip/agent_governance-agent_hardcoded-port-registry-ce46d8ca6029	ce46d8ca6029fd0276b6334eadcd8e979a384386	fix(registry): register aetherforge triage gateway port
wip/agent_governance-agent_hardcoded-ports-rest-67e326c076a4	67e326c076a475794e6d192f8ad071721a431009	fix(registry): register redis/zhixing/embed-node ports
wip/agent_governance-agent_honest-degrade-contract-bebbab68d41c	bebbab68d41c70d53554dfe8d4281925d719c30b	docs(standards): add honest-degrade tri-state contract
wip/agent_governance-agent_hygiene-selfreport-7a4a253357d9	7a4a253357d9a5cf654479488a3460e00604782f	fix(ci): 忽略 worktree-hygiene 自检报告 — 审计把自家报告计为 dirty 致周一 cron 必红
wip/agent_governance-agent_ledger-total-bets-fix-b57334c32efb	b57334c32efbc0409ff09b2b1f5778f5fab8dab1	fix(ledger): meta.total_bets 派生修复 439→442（单字段，unbound waiver 落盘）
wip/agent_governance-agent_ledger-total-bets-fix-ec41dc0e7a4d	ec41dc0e7a4d48a8079bb41110f819f84409dd6b	fix(ledger): meta.total_bets 派生修复 439→443（单字段 + waiver 落盘）
wip/agent_governance-agent_main-ws-commit-guard-48346621bbee	48346621bbee6b1cae16d9fb81ee80fc7616071e	feat(gac): 主工作区提交守卫 — 给"主工作区只读"补上执行层
wip/agent_governance-agent_north-star-recovery-20260923-f9d4858bd109	f9d4858bd109c3a4c027340ef899f20de3411166	docs(governance): use valid waiver lifecycle
wip/agent_governance-agent_omlxc-aetherforge-v52-evolution-21984a57ee55	21984a57ee5533cac82b84bd8ae508ceac676ab6	feat(skills): enrich omlxc-compute-fabric skill with agent invocation patterns
wip/agent_governance-agent_omlxc-aetherforge-v52-evolution-f78449394039	f78449394039faf9f86957c023a5473da4ea36f2	fix(submodule): align cockpit-ui and kairon pointers with origin/main
wip/agent_governance-agent_omo-pointer-bump-2-04f5798302fd	04f5798302fdaff192b3edc82a4cb660eaca460b	chore(submodule): bump omo pointer — 债务证据字段等价 (#181)
wip/agent_governance-agent_omo-submodule-shim-45c293629aa9	45c293629aa9f94f1a72d7456905d280b64ec6af	fix(catalog): expose agora.external_connections via package import + alias
wip/agent_governance-agent_ops-comprehensive-drift-426ff582030f	426ff582030f2ec1c15cf0a11e9885eb3d6b137b	test(ops): remove assertions for retired commands
wip/agent_governance-agent_outcome-dir-injection-6859051f3182	6859051f3182b6210ba8b27f2769e556db3be949	merge origin/main into agent/governance-agent/outcome-dir-injection (rebase onto #4111+ fix)
wip/agent_governance-agent_outcome-dir-injection-9f6fed819370	9f6fed8193702f47a930c393c113fbdeaf1c72b2	fix(scene): outcome 落盘走统一解析入口 — 测试夹具不再写进入仓证据面
wip/agent_governance-agent_p0-claims-gat010-08648092ece0	08648092ece07f39d89456cb347284ed9a3fd59e	governance: P0 push — GAT-010 + ADR-0454 + Claims partial closeout + A2/A4/A5
wip/agent_governance-agent_p0-dashboard-observability-combined-20260920-97d76116c42a	97d76116c42af86b03c7861df500a60ab0dd1fa4	fix(panorama): version collector and filter terminal pending authorizations
wip/agent_governance-agent_panorama-claims-projection-20260919-3179f3e8510b	3179f3e8510bbad86845015ae843b0f0ff2a5ee9	fix(panorama): project Claims shadow observation truth consistently
wip/agent_governance-agent_panorama-observation-fallback-20260919-309d054eeae1	309d054eeae12d7a2c32c88a114f2fca57eda634	fix(panorama): fallback Claims observation package location
wip/agent_governance-agent_panorama-observation-fallback-20260919-s2-7f34181c64ec	7f34181c64ec5141ffe16aa5bc344f9aabb8e7a3	fix(panorama): fallback Claims observation package location
wip/agent_governance-agent_panorama-observation-ui-20260919-9d4e50b5c831	9d4e50b5c831dab9729448d318365c51569ec3c7	feat(panorama): render Claims observation window progress
wip/agent_governance-agent_pending-ui-terminal-filter-20260920-b14d8aa0b0b7	b14d8aa0b0b772931932424e0e589d6d2fe5196a	fix(panorama): hide terminal publications from pending authorization UI
wip/agent_governance-agent_phantom-gap-cleanup-802be7ed305e	802be7ed305ec7b5b8475bb74d0ef3ebff72e675	fix(ssot): 幽灵 gap-items 显式化 + 更正消费者清单误记
wip/agent_governance-agent_pitfall-gat-009-50ca7889cf7f	50ca7889cf7f0a5641dff069532307691105ffa9	docs(pitfalls): record PITFALL-GAT-009 unbound governance closeout lane
wip/agent_governance-agent_pitfall-push-route-443-ecdd373f37c6	ecdd373f37c67c49ec7358849fe95801dc56d12c	docs(knowledge): 固化 PITFALL-ENV-003 — GitHub push 443 GIT_SSH_COMMAND 路由保留 canonical URL
wip/agent_governance-agent_py39-cron-compat-dd5b67a82a07	dd5b67a82a077930e7f421629de0b8103a98f41f	fix(cron): datetime.UTC 3.9 兼容 — 修 13 个定时脚本在 cron 下全挂
wip/agent_governance-agent_readd-4171-cockpit-init-3637691515a3	3637691515a37b550e95a067a7d9b3294c465963	fix(ci): init projects/cockpit submodule in phase-gate-enforce (now public)
wip/agent_governance-agent_relative-time-bomb-fix-3cc401bb578c	3cc401bb578cb303ab57e6585de7c5f6c5ae9183	test: reclassify zhixing drift test to D env category
wip/agent_governance-agent_repo-health-fix-07e2bc216f8a	07e2bc216f8a79c6f0d04543be1db0106066a768	fix(audit): 子模块误报 — 标记 covered-by-parent 跳过独立审计
wip/agent_governance-agent_revert-4185-cockpit-init-a51de5bf7690	a51de5bf7690773f0a482abdc60846ee0fed3360	revert(ci): remove projects/cockpit from phase-gate-enforce submodule init (private repo, will go public)
wip/agent_governance-agent_root-gitlink-20260919-01-b54b20a72204	b54b20a7220442da9ed3ed400c0ec3e735e0dba7	fix(submodules): bump cockpit-ui and kairon gitlinks to child main
wip/agent_governance-agent_root-test-debt-closeout-9bbe1f7df1b9	9bbe1f7df1b970b3dc2951238f30c8b53b468799	docs(registry): v4 root-test-debt closeout summary
wip/agent_governance-agent_root-test-debt-triage-d3b123aef0ac	d3b123aef0ac650673d18ebe9455acbe111c07f6	docs(registry): 根层测试债判定表 — 44 文件 / 160 失败逐项根因
wip/agent_governance-agent_rule-wiring-coverage-31e17944365e	31e17944365e60e963ed0b11a3379f4ae664b44c	feat(gac): 规则接线覆盖率清单 — 让"声明了规则但没人执行"可见
wip/agent_governance-agent_skill-git-discipline-ffonly-0fecc7c439f8	0fecc7c439f88e20079418e5722366232387b9f5	docs(skills): git-discipline 增补「看起来成功了」的三类静默失效 (2026-09-21 实证)
wip/agent_governance-agent_surfaces-review-0921-a57713b74178	a57713b74178b5e1d845a754f9949055b1f1fd7d	docs(governance): omo-governance-surfaces 逐项复审 — 解 X2-C05 时间炸弹 + 登记 5 项 zombie assets
wip/agent_governance-agent_surfaces-review-0921-b2ed8b8dda01	b2ed8b8dda01aa252726a9f3f0ac55e2b9296d4b	Merge remote-tracking branch 'origin/main' into agent/governance-agent/surfaces-review-0921
wip/agent_governance-agent_t10-153-closeout-92eb79c44a45	92eb79c44a45c1ad8b944bd3e1cd3ea3f7f05bc6	docs(ledger): complete external write-root claims bridge
wip/agent_governance-agent_t10-154-retro-full-scan-59b207c4cc7f	59b207c4cc7f4f586c68af2914f0fe2c140bb1f3	chore(ledger): BET-Y2Q2-T10-154 done — A9 strategy retro full-scan 验收与 evidence matrix
wip/agent_governance-agent_t10-155-binding-e931fdfef155	e931fdfef155ce9e65595337698230962e4147e7	docs(spec): bind A9 cockpit source workspace-root execution
wip/agent_governance-agent_t10-155-done-ab7cfb7d2e8a	ab7cfb7d2e8aa7a8a225e50d96013c81d600939c	chore(ledger): mark BET-Y2Q2-T10-155 done
wip/agent_governance-agent_t10-155-impl-dbadc83e493e	dbadc83e493efed427de9d125771832ded0c0d8a	docs(retro): record BET-Y2Q2-T10-155 A9 source recovery evidence
wip/agent_governance-agent_t10-156-claims-preflight-e9efcf9ec89c	e9efcf9ec89c86b34f36a3db4a23ea5527e07853	test(gac): cover 5 authority store layouts in claims preflight [BET-Y2Q2-T10-156]
wip/agent_governance-agent_t10-165-persistent-semantics-root-20260913-1c02e004d409	1c02e004d40981cb447b06200cf360d44f25b1d3	chore(omo): restore T10-165 RoleRegistry and Capsule pointer
wip/agent_governance-agent_t10-170-complete-40805dc4084e	40805dc4084e8122063ec05cf438023db8222375	chore(ledger): complete BET-Y1Q4-T10-170 — evidence merged via #4119
wip/agent_governance-agent_t10-170-current-run-projection-4a4d9ab755e1	4a4d9ab755e1fc6164760fdb16b2ba973d9fe368	fix(panorama): project current-run claims as IN_PROGRESS (BET-Y1Q4-T10-170)
wip/agent_governance-agent_t10-170-current-run-projection-c8a990170226	c8a99017022666e1b932efa38f6977fbdd7ddcd0	fix(panorama): project current-run claims as IN_PROGRESS (BET-Y1Q4-T10-170)
wip/agent_governance-agent_t10-170-current-run-projection-f7115245b9a5	f7115245b9a56c9e8c9d2c2338e27b52653dc0a1	fix(panorama): project current-run claims as IN_PROGRESS (BET-Y1Q4-T10-170)
wip/agent_governance-agent_t10-171-canary-close-f7b01f6121af	f7b01f6121afdfd42d7b782f446d84d9f14d6689	docs(retro): T10-171 closure — restart acceptance 2026-09-21T05:18Z receipts recorded
wip/agent_governance-agent_t10-171-complete-7e2d07d0d0cf	7e2d07d0d0cfdc51619f6675de60acec4baeb347	chore(ledger): complete BET-Y1Q4-T10-171 — done after merged canary evidence
wip/agent_governance-agent_t10-171-live-value-readiness-v2-5c91e5302288	5c91e53022886f64e09a03c32f7a48a79584a389	fix(panorama): count only v2 qualifying records toward live value readiness (BET-Y1Q4-T10-171)
wip/agent_governance-agent_t10-171-live-value-readiness-v2-7c134223a977	7c134223a977a9f8dd90b295d01e7ec87e16b881	fix(panorama): count only v2 qualifying records toward live value readiness (BET-Y1Q4-T10-171)
wip/agent_governance-agent_t10-172-ledger-completion-2f56d93246f3	2f56d93246f3d34f0cf6c44951753fda855a8d17	docs(ledger): mark BET-Y1Q4-T10-172 delivery accepted
wip/agent_governance-agent_t10-172-omo-gitlink-0fc9fbd509a2	0fc9fbd509a2c731ace3ad007214cf7fcb62229c	docs(bet): register BET-Y1Q4-T10-172 accepted spec and ledger entry
wip/agent_governance-agent_t10-172-omo-gitlink-158222c5a903	158222c5a90389f5509e96cd9f411950d72f45f4	docs(retro): record BET-Y1Q4-T10-172 PR4094 reconciliation
wip/agent_governance-agent_t10-173-ledger-completion-f788ddc45fc8	f788ddc45fc82d065ae505d42babd928f1325707	docs(ledger): mark BET-Y1Q4-T10-173 delivery accepted
wip/agent_governance-agent_t10-173-root-0f8388ef3322	0f8388ef33228913bb1d72631320e489b80c6cb4	docs(retro): record BET-Y1Q4-T10-173 standalone binding repair
wip/agent_governance-agent_t10-173-root-676a7398f09f	676a7398f09f9c375f72e9e7a5337557e8364a48	fix(submodule): point T10-173 to reachable OMO promotion helper commit
wip/agent_governance-agent_t10-a4-clash-node-watch-882699ded009	882699ded009435eee4c633fa3f07c55b03314d3	fix(a4): whitelist clash-node-watch.sh external job as known orphan [BET-UNBOUND waiver]
wip/agent_governance-agent_t10-closeout-170-171-777a05a7bc07	777a05a7bc074a4eb7f3318fc341272489ba699e	docs(retros): add BET-Y1Q4-T10-170/T10-171 retrospectives
wip/agent_governance-agent_t10-guard-contract-sync-d9dfd4a509c4	d9dfd4a509c4cb59ea0a171c3c3fc2baee958a75	docs(governance): record unbound waiver for guard contract test sync
wip/agent_governance-agent_t4-02-signal-daemon-fc8cbc10236e	fc8cbc10236ec0bc8a45aefc33d8802786cac9fb	docs(bet): BET-Y2Q1-T4-02 signal daemon and resident loop spec and ledger
